customer_id,rfm_recency_all_time,rfm_frequency_all_time,rfm_monetary_all_time,tenure_all_time,rfm_recency_30d,rfm_frequency_30d,rfm_monetary_30d,tenure_30d,rfm_recency_60d,rfm_frequency_60d,rfm_monetary_60d,tenure_60d,rfm_recency_90d,rfm_frequency_90d,rfm_monetary_90d,tenure_90d,slope_amount,slope_days_since_previous_transaction,slope_days_until_next_transaction,slope_customer_transaction_order,slope_days_since_first_transaction,min_amount,mean_amount,mode_amount,max_amount,q1_amount,q5_amount,q10_amount,q20_amount,q30_amount,q40_amount,q50_amount,q60_amount,q70_amount,q80_amount,q90_amount,q95_amount,q99_amount,min_days_since_previous_transaction,mean_days_since_previous_transaction,mode_days_since_previous_transaction,max_days_since_previous_transaction,q1_days_since_previous_transaction,q5_days_since_previous_transaction,q10_days_since_previous_transaction,q20_days_since_previous_transaction,q30_days_since_previous_transaction,q40_days_since_previous_transaction,q50_days_since_previous_transaction,q60_days_since_previous_transaction,q70_days_since_previous_transaction,q80_days_since_previous_transaction,q90_days_since_previous_transaction,q95_days_since_previous_transaction,q99_days_since_previous_transaction,min_days_until_next_transaction,mean_days_until_next_transaction,mode_days_until_next_transaction,max_days_until_next_transaction,q1_days_until_next_transaction,q5_days_until_next_transaction,q10_days_until_next_transaction,q20_days_until_next_transaction,q30_days_until_next_transaction,q40_days_until_next_transaction,q50_days_until_next_transaction,q60_days_until_next_transaction,q70_days_until_next_transaction,q80_days_until_next_transaction,q90_days_until_next_transaction,q95_days_until_next_transaction,q99_days_until_next_transaction,min_customer_transaction_order,mean_customer_transaction_order,mode_customer_transaction_order,max_customer_transaction_order,q1_customer_transaction_order,q5_customer_transaction_order,q10_customer_transaction_order,q20_customer_transaction_order,q30_customer_transaction_order,q40_customer_transaction_order,q50_customer_transaction_order,q60_customer_transaction_order,q70_customer_transaction_order,q80_customer_transaction_order,q90_customer_transaction_order,q95_customer_transaction_order,q99_customer_transaction_order,min_days_since_first_transaction,mean_days_since_first_transaction,mode_days_since_first_transaction,max_days_since_first_transaction,q1_days_since_first_transaction,q5_days_since_first_transaction,q10_days_since_first_transaction,q20_days_since_first_transaction,q30_days_since_first_transaction,q40_days_since_first_transaction,q50_days_since_first_transaction,q60_days_since_first_transaction,q70_days_since_first_transaction,q80_days_since_first_transaction,q90_days_since_first_transaction,q95_days_since_first_transaction,q99_days_since_first_transaction,E,T,period_total_amount,period_transaction_count,period_tenure_days,is_churn_30_days
C00027,33.0,6.0,344.24,112.0,33.0,6.0,344.24,112.0,106.0,4.0,244.56,39.0,106.0,4.0,244.56,39.0,10.338000000000003,-8.500000000000004,9.499999999999998,1.0,12.700000000000003,40.91,61.14,40.91,78.18,41.3963,43.341499999999996,45.772999999999996,50.635999999999996,55.498999999999995,59.366,62.735,66.104,69.333,72.282,75.23100000000001,76.7055,77.88510000000001,6.0,13.0,6.0,23.0,6.08,6.4,6.8,7.6,8.4,9.2,10.0,12.6,15.2,17.8,20.4,21.7,22.74,6.0,23.75,6.0,56.0,6.12,6.6,7.2,8.4,9.6,12.600000000000001,16.5,20.4,26.29999999999999,36.20000000000001,46.10000000000001,51.04999999999999,55.00999999999999,0.0,1.5,0.0,3.0,0.03,0.15000000000000002,0.30000000000000004,0.6000000000000001,0.8999999999999999,1.2000000000000002,1.5,1.7999999999999998,2.0999999999999996,2.4000000000000004,2.7,2.8499999999999996,2.9699999999999998,0.0,23.75,0.0,39.0,0.69,3.4500000000000006,6.900000000000001,13.800000000000002,20.7,25.0,28.0,31.0,33.599999999999994,35.400000000000006,37.2,38.099999999999994,38.82,0,198,344.24,6,112,0
C00028,165.0,6.0,702.23,18.0,165.0,6.0,702.23,18.0,165.0,6.0,702.23,18.0,165.0,6.0,702.23,18.0,-13.123142857142856,-1.7999999999999998,-1.8000000000000012,0.9999999999999998,3.7142857142857135,37.18,117.03833333333331,37.18,234.27,38.602,44.29,51.400000000000006,65.62,75.08500000000001,84.55,110.035,135.52,140.305,145.09,189.68,211.97500000000002,229.81100000000004,0.0,3.6,0.0,10.0,0.04,0.2,0.4,0.8,1.2,1.6,2.0,3.1999999999999997,4.3999999999999995,6.000000000000001,8.0,9.0,9.8,0.0,3.6,0.0,10.0,0.04,0.2,0.4,0.8,1.2,1.6,2.0,3.1999999999999997,4.3999999999999995,6.000000000000001,8.0,9.0,9.8,0.0,2.5,0.0,5.0,0.05,0.25,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,4.75,4.95,0.0,12.0,18.0,18.0,0.25,1.25,2.5,5.0,10.0,15.0,15.5,16.0,17.0,18.0,18.0,18.0,18.0,1,31,702.23,6,18,1
C00029,257.0,1.0,90.12,0.0,257.0,1.0,90.12,0.0,257.0,1.0,90.12,0.0,257.0,1.0,90.12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,34,90.12,1,0,1
C00030,91.0,1.0,78.08,0.0,91.0,1.0,78.08,0.0,91.0,1.0,78.08,0.0,91.0,1.0,78.08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,103,78.08,1,0,1
C00031,1.0,28.0,1799.3899999999999,156.0,37.0,24.0,1544.41,120.0,60.0,22.0,1432.47,97.0,92.0,16.0,1144.23,65.0,2.40854411764706,-0.21785714285714305,0.18823529411764703,1.0,4.942647058823529,6.54,71.514375,6.54,239.03,6.711,7.395,7.9799999999999995,23.47,31.72,41.54,54.46,59.26,83.44,105.82,156.685,208.205,232.86499999999998,0.0,4.333333333333333,0.0,20.0,0.0,0.0,0.0,0.8000000000000003,2.0,2.6000000000000005,3.0,4.0,4.0,7.0,7.6,11.599999999999987,18.319999999999993,0.0,5.375,0.0,21.0,0.0,0.0,0.0,1.0,2.0,3.0,3.5,4.0,5.5,7.0,14.0,20.25,20.85,0.0,7.5,0.0,15.0,0.15,0.75,1.5,3.0,4.5,6.0,7.5,9.0,10.5,12.0,13.5,14.25,14.85,0.0,36.3125,3.0,65.0,0.44999999999999996,2.25,3.0,10.0,17.0,25.0,48.5,54.0,54.5,59.0,61.0,62.0,64.4,0,203,1799.3899999999999,28,156,0
C00032,8.0,8.0,184.81,31.0,31.0,3.0,57.88,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,79,184.81,8,31,0
C00033,2.0,14.0,582.42,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,83,582.42,14,27,0
C00035,154.0,28.0,1249.78,163.0,154.0,28.0,1249.78,163.0,154.0,28.0,1249.78,163.0,154.0,28.0,1249.78,163.0,-0.18432402846195897,0.29670329670329687,0.29670329670329687,0.9999999999999998,5.629994526546249,3.32,44.635000000000005,3.32,117.11,4.497199999999999,8.1945,9.871,15.874,25.027,36.888000000000005,41.615,44.522,54.21,64.828,90.151,106.30499999999998,115.5062,0.0,6.037037037037037,3.0,27.0,0.26,1.0,1.0,2.0,2.8,3.0,4.0,5.6,7.199999999999999,8.8,10.400000000000002,17.999999999999993,25.43999999999999,0.0,6.037037037037037,3.0,27.0,0.26,1.0,1.0,2.0,2.8,3.0,4.0,5.6,7.199999999999999,8.8,10.400000000000002,17.999999999999993,25.43999999999999,0.0,13.5,0.0,27.0,0.27,1.35,2.7,5.4,8.1,10.8,13.5,16.2,18.9,21.6,24.3,25.65,26.73,0.0,64.14285714285714,163.0,163.0,1.8900000000000001,7.7,11.8,22.800000000000004,30.5,37.6,55.5,70.8,83.69999999999999,101.80000000000001,134.10000000000002,159.5,163.0,1,167,1249.78,28,163,1
C00036,106.0,3.0,68.97,19.0,106.0,3.0,68.97,19.0,106.0,3.0,68.97,19.0,106.0,3.0,68.97,19.0,-22.374999999999996,8.999999999999996,8.999999999999998,1.0000000000000002,9.500000000000002,4.56,22.99,4.56,49.31,4.7707999999999995,5.614,6.667999999999999,8.776,10.884,12.992,15.1,21.942,28.784,35.626000000000005,42.468,45.888999999999996,48.6258,5.0,9.5,5.0,14.0,5.09,5.45,5.9,6.8,7.699999999999999,8.6,9.5,10.4,11.3,12.200000000000001,13.1,13.549999999999999,13.91,5.0,9.5,5.0,14.0,5.09,5.45,5.9,6.8,7.699999999999999,8.6,9.5,10.4,11.3,12.200000000000001,13.1,13.549999999999999,13.91,0.0,1.0,0.0,2.0,0.02,0.1,0.2,0.4,0.6,0.8,1.0,1.2,1.4,1.6,1.8,1.9,1.98,0.0,8.0,0.0,19.0,0.1,0.5,1.0,2.0,3.0,4.0,5.0,7.799999999999999,10.599999999999998,13.400000000000002,16.2,17.599999999999998,18.72,1,30,68.97,3,19,1
C00037,173.0,3.0,137.81,58.0,173.0,3.0,137.81,58.0,173.0,3.0,137.81,58.0,173.0,3.0,137.81,58.0,-26.095000000000002,8.000000000000004,7.999999999999996,1.0000000000000002,29.000000000000004,19.2,45.93666666666667,19.2,85.4,19.4802,20.601,22.002,24.804000000000002,27.606,30.408,33.21,43.647999999999996,54.086,64.524,74.962,80.181,84.3562,25.0,29.0,25.0,33.0,25.08,25.4,25.8,26.6,27.4,28.2,29.0,29.8,30.6,31.4,32.2,32.6,32.92,25.0,29.0,25.0,33.0,25.08,25.4,25.8,26.6,27.4,28.2,29.0,29.8,30.6,31.4,32.2,32.6,32.92,0.0,1.0,0.0,2.0,0.02,0.1,0.2,0.4,0.6,0.8,1.0,1.2,1.4,1.6,1.8,1.9,1.98,0.0,27.666666666666668,0.0,58.0,0.5,2.5,5.0,10.0,15.0,20.0,25.0,31.599999999999998,38.199999999999996,44.800000000000004,51.4,54.699999999999996,57.339999999999996,1,181,137.81,3,58,1
C00038,8.0,25.0,433.0,122.0,31.0,23.0,389.13,99.0,60.0,15.0,223.89,70.0,98.0,8.0,138.15,32.0,-0.625833333333333,1.1785714285714284,1.4047619047619044,0.9999999999999999,4.607142857142858,1.88,17.26875,1.88,33.68,2.4344,4.652000000000001,7.424000000000001,9.816,10.149000000000001,12.312000000000001,15.035,18.062,21.288999999999998,27.378000000000004,31.895,32.7875,33.5015,0.0,4.571428571428571,1.0,10.0,0.06,0.30000000000000004,0.6000000000000001,1.0,1.0,2.6000000000000014,5.0,5.0,5.9999999999999964,9.000000000000004,10.0,10.0,10.0,0.0,5.5,1.0,12.0,0.07,0.35000000000000003,0.7000000000000001,1.0,1.4000000000000004,4.200000000000001,5.0,6.000000000000001,9.499999999999996,10.0,10.6,11.299999999999999,11.86,0.0,3.5,0.0,7.0,0.07,0.35000000000000003,0.7000000000000001,1.4000000000000001,2.1,2.8000000000000003,3.5,4.2,4.8999999999999995,5.6000000000000005,6.3,6.6499999999999995,6.93,0.0,11.875,1.0,32.0,0.07,0.35000000000000003,0.7000000000000001,1.0,1.5000000000000004,5.000000000000002,11.0,16.2,16.9,20.000000000000004,25.0,28.499999999999993,31.299999999999997,0,163,433.0,25,122,0
C00039,1.0,11.0,360.81,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,49,360.81,11,17,0
C00040,48.0,15.0,937.0,263.0,48.0,15.0,937.0,263.0,85.0,13.0,879.8000000000001,226.0,96.0,11.0,610.37,215.0,-3.3431818181818196,-0.8181818181818165,-1.2272727272727264,1.0,22.07272727272727,12.89,55.48818181818182,12.89,111.24,14.054,18.71,24.53,40.22,42.65,45.01,48.62,66.51,67.29,72.65,78.76,95.0,107.992,2.0,21.5,2.0,52.0,2.18,2.9,3.8,4.8,6.3999999999999995,8.2,13.0,21.399999999999995,31.9,42.800000000000004,50.2,51.099999999999994,51.82,2.0,20.272727272727273,2.0,52.0,2.2,3.0,4.0,5.0,7.0,8.0,9.0,17.0,28.0,41.0,50.0,51.0,51.8,0.0,5.0,0.0,10.0,0.1,0.5,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,9.5,9.9,0.0,113.63636363636364,0.0,215.0,4.1000000000000005,20.5,41.0,46.0,74.0,76.0,93.0,145.0,152.0,202.0,206.0,210.5,214.1,1,292,937.0,15,263,1
C00041,8.0,28.0,950.1700000000001,155.0,42.0,23.0,822.23,121.0,65.0,19.0,716.64,98.0,91.0,13.0,472.59000000000003,72.0,1.4806043956043964,-0.08391608391608393,-1.638711512939863e-16,1.0,5.813186813186814,5.46,36.35307692307692,5.46,83.08,7.3812,15.066,22.291999999999998,25.631999999999998,29.712,33.892,34.95,36.38999999999999,42.378,44.16,44.824000000000005,60.135999999999946,78.49119999999996,0.0,6.0,1.0,17.0,0.11,0.55,1.0,1.2000000000000002,2.0,3.200000000000001,5.5,6.0,6.699999999999999,9.400000000000002,14.500000000000002,15.899999999999999,16.78,0.0,6.153846153846154,1.0,17.0,0.12,0.6000000000000001,1.0,1.4000000000000004,2.0,4.400000000000002,6.0,6.199999999999999,7.399999999999999,9.200000000000003,14.000000000000004,15.799999999999997,16.759999999999998,0.0,6.0,0.0,12.0,0.12,0.6000000000000001,1.2000000000000002,2.4000000000000004,3.5999999999999996,4.800000000000001,6.0,7.199999999999999,8.399999999999999,9.600000000000001,10.8,11.399999999999999,11.879999999999999,0.0,36.92307692307692,24.0,72.0,1.7999999999999998,9.000000000000002,15.4,19.0,23.2,24.0,25.0,43.39999999999999,52.999999999999986,62.60000000000001,65.8,68.39999999999999,71.28,0,195,950.1700000000001,28,155,0
C00042,244.0,2.0,148.54,15.0,244.0,2.0,148.54,15.0,244.0,2.0,148.54,15.0,244.0,2.0,148.54,15.0,-91.73999999999998,,,0.9999999999999998,14.999999999999996,28.4,74.27,28.4,120.14,29.3174,32.987,37.574,46.748000000000005,55.922,65.096,74.27,83.44399999999999,92.618,101.792,110.96600000000001,115.553,119.2226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.5,0.0,1.0,0.01,0.05,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.95,0.99,0.0,7.5,0.0,15.0,0.15,0.75,1.5,3.0,4.5,6.0,7.5,9.0,10.5,12.0,13.5,14.25,14.85,1,45,148.54,2,15,1
C00043,11.0,16.0,720.4300000000001,74.0,31.0,11.0,547.25,54.0,68.0,5.0,226.35000000000002,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,117,720.4300000000001,16,74,0
C00044,297.0,3.0,120.24000000000001,15.0,297.0,3.0,120.24000000000001,15.0,297.0,3.0,120.24000000000001,15.0,297.0,3.0,120.24000000000001,15.0,31.975000000000016,3.000000000000001,2.999999999999999,1.0000000000000002,7.500000000000003,2.56,40.080000000000005,2.56,66.51,3.5322,7.421000000000001,12.282000000000002,22.004,31.726,41.44800000000001,51.17,54.238,57.306000000000004,60.374,63.44200000000001,64.976,66.20320000000001,6.0,7.5,6.0,9.0,6.03,6.15,6.3,6.6,6.9,7.2,7.5,7.8,8.1,8.4,8.7,8.85,8.97,6.0,7.5,6.0,9.0,6.03,6.15,6.3,6.6,6.9,7.2,7.5,7.8,8.1,8.4,8.7,8.85,8.97,0.0,1.0,0.0,2.0,0.02,0.1,0.2,0.4,0.6,0.8,1.0,1.2,1.4,1.6,1.8,1.9,1.98,0.0,7.0,0.0,15.0,0.12,0.6000000000000001,1.2000000000000002,2.4000000000000004,3.5999999999999996,4.800000000000001,6.0,7.8,9.6,11.4,13.200000000000001,14.1,14.82,1,30,120.24000000000001,3,15,1
C00045,1.0,2.0,190.85,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,42,190.85,2,9,0
C00046,195.0,8.0,700.9300000000001,44.0,195.0,8.0,700.9300000000001,44.0,195.0,8.0,700.9300000000001,44.0,195.0,8.0,700.9300000000001,44.0,10.203690476190468,1.2500000000000002,1.25,0.9999999999999999,5.32142857142857,30.14,87.61625,30.14,164.62,30.2401,30.6405,31.141000000000002,53.14200000000001,85.913,88.804,91.96000000000001,94.31400000000001,94.398,104.226,126.92499999999998,145.77249999999998,160.85049999999998,0.0,6.285714285714286,0.0,19.0,0.12,0.6000000000000001,1.2000000000000002,2.2,2.8,3.8000000000000007,5.0,6.199999999999999,7.199999999999999,7.800000000000001,12.400000000000004,15.699999999999992,18.339999999999996,0.0,6.285714285714286,0.0,19.0,0.12,0.6000000000000001,1.2000000000000002,2.2,2.8,3.8000000000000007,5.0,6.199999999999999,7.199999999999999,7.800000000000001,12.400000000000004,15.699999999999992,18.339999999999996,0.0,3.5,0.0,7.0,0.07,0.35000000000000003,0.7000000000000001,1.4000000000000001,2.1,2.8000000000000003,3.5,4.2,4.8999999999999995,5.6000000000000005,6.3,6.6499999999999995,6.93,0.0,17.625,20.0,44.0,0.21000000000000002,1.05,2.1,6.200000000000001,11.700000000000001,16.6,19.0,20.0,20.0,23.000000000000004,30.699999999999996,37.34999999999999,42.669999999999995,1,51,700.9300000000001,8,44,1
C00047,259.0,1.0,24.61,0.0,259.0,1.0,24.61,0.0,259.0,1.0,24.61,0.0,259.0,1.0,24.61,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30,24.61,1,0,1
C00048,10.0,3.0,341.09999999999997,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,81,341.09999999999997,3,15,0
C00049,21.0,2.0,45.72,40.0,61.0,1.0,15.01,0.0,61.0,1.0,15.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,89,45.72,2,40,1
C00050,142.0,6.0,471.26,59.0,142.0,6.0,471.26,59.0,142.0,6.0,471.26,59.0,142.0,6.0,471.26,59.0,7.662857142857145,3.0000000000000004,3.0,0.9999999999999998,12.54285714285714,29.39,78.54333333333334,29.39,127.06,29.741500000000002,31.1475,32.905,36.42,51.36,66.3,75.74000000000001,85.18,106.045,126.91,126.985,127.02250000000001,127.05250000000001,2.0,11.8,2.0,22.0,2.16,2.8,3.6,5.2,7.0,9.0,11.0,13.799999999999999,16.599999999999998,18.8,20.4,21.2,21.84,2.0,11.8,2.0,22.0,2.16,2.8,3.6,5.2,7.0,9.0,11.0,13.799999999999999,16.599999999999998,18.8,20.4,21.2,21.84,0.0,2.5,0.0,5.0,0.05,0.25,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,4.75,4.95,0.0,24.5,0.0,59.0,0.30000000000000004,1.5,3.0,6.0,7.0,8.0,17.0,26.0,37.0,48.0,53.5,56.25,58.45,1,137,471.26,6,59,1
C00051,2.0,7.0,250.63,30.0,30.0,2.0,115.66,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,63,250.63,7,30,0
C00052,197.0,3.0,67.27,6.0,197.0,3.0,67.27,6.0,197.0,3.0,67.27,6.0,197.0,3.0,67.27,6.0,2.9850000000000034,-1.9999999999999976,-2.0,1.0000000000000002,3.000000000000001,5.61,22.423333333333332,5.61,50.08,5.7294,6.207000000000001,6.804,7.998,9.192,10.386000000000001,11.58,19.279999999999998,26.979999999999997,34.68,42.38,46.23,49.309999999999995,2.0,3.0,2.0,4.0,2.02,2.1,2.2,2.4,2.6,2.8,3.0,3.2,3.4,3.6,3.8,3.9,3.98,2.0,3.0,2.0,4.0,2.02,2.1,2.2,2.4,2.6,2.8,3.0,3.2,3.4,3.6,3.8,3.9,3.98,0.0,1.0,0.0,2.0,0.02,0.1,0.2,0.4,0.6,0.8,1.0,1.2,1.4,1.6,1.8,1.9,1.98,0.0,3.3333333333333335,0.0,6.0,0.08,0.4,0.8,1.6,2.4,3.2,4.0,4.4,4.8,5.2,5.6,5.8,5.96,1,30,67.27,3,6,1
C00053,36.0,9.0,953.69,34.0,36.0,9.0,953.69,34.0,60.0,4.0,460.68,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46,953.69,9,34,1
C00054,10.0,3.0,92.42,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,78,92.42,3,16,0
C00056,5.0,12.0,1503.1499999999999,46.0,42.0,4.0,382.24,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,82,1503.1499999999999,12,46,0
C00057,14.0,5.0,184.42,82.0,36.0,2.0,113.09,60.0,96.0,1.0,40.7,0.0,96.0,1.0,40.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,134,184.42,5,82,0
C00058,25.0,2.0,140.62,69.0,94.0,1.0,91.06,0.0,94.0,1.0,91.06,0.0,94.0,1.0,91.06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,273,140.62,2,69,0
C00059,109.0,15.0,453.38,186.0,109.0,15.0,453.38,186.0,109.0,15.0,453.38,186.0,109.0,15.0,453.38,186.0,-1.8832857142857142,0.41758241758241754,0.41758241758241765,0.9999999999999999,15.221428571428572,5.25,30.22533333333333,5.25,86.52,6.2062,10.031,12.564,14.578000000000001,15.826,18.702,22.72,27.852000000000004,39.169999999999995,43.308000000000014,53.63,63.81899999999997,81.97979999999998,2.0,13.285714285714286,4.0,63.0,2.13,2.65,3.0,3.6,4.0,4.2,6.5,10.399999999999999,11.399999999999999,19.000000000000004,27.1,40.249999999999986,58.449999999999974,2.0,13.285714285714286,4.0,63.0,2.13,2.65,3.0,3.6,4.0,4.2,6.5,10.399999999999999,11.399999999999999,19.000000000000004,27.1,40.249999999999986,58.449999999999974,0.0,7.0,0.0,14.0,0.14,0.7000000000000001,1.4000000000000001,2.8000000000000003,4.2,5.6000000000000005,7.0,8.4,9.799999999999999,11.200000000000001,12.6,13.299999999999999,13.86,0.0,86.66666666666667,0.0,186.0,0.56,2.8000000000000003,10.000000000000002,27.800000000000004,35.6,43.2,49.0,99.20000000000002,159.39999999999998,169.6,173.8,178.29999999999998,184.45999999999998,1,200,453.38,15,186,1
C00060,71.0,12.0,1501.82,117.0,71.0,12.0,1501.82,117.0,71.0,12.0,1501.82,117.0,94.0,9.0,1278.21,94.0,-16.482999999999986,1.547619047619048,1.5666666666666669,0.9999999999999998,12.53333333333333,2.78,142.02333333333334,2.78,351.77,3.96,8.680000000000001,14.580000000000002,30.358,60.081999999999994,101.56000000000002,140.44,180.584,206.178,221.038,252.57000000000002,302.16999999999996,341.84999999999997,1.0,11.75,1.0,28.0,1.07,1.35,1.7000000000000002,3.6000000000000005,6.300000000000001,8.4,10.0,12.0,15.499999999999996,19.000000000000004,23.099999999999998,25.549999999999997,27.509999999999998,1.0,12.555555555555555,1.0,28.0,1.08,1.4,1.8,4.4,7.199999999999999,9.4,11.0,15.0,17.799999999999997,19.8,22.400000000000002,25.199999999999996,27.439999999999998,0.0,4.0,0.0,8.0,0.08,0.4,0.8,1.6,2.4,3.2,4.0,4.8,5.6,6.4,7.2,7.6,7.92,0.0,39.77777777777778,0.0,94.0,0.16,0.8,1.6,2.6,14.199999999999998,32.2,37.0,44.199999999999996,55.599999999999994,70.4,85.2,89.6,93.12,1,122,1501.82,12,117,1
C00061,50.0,7.0,371.64,162.0,50.0,7.0,371.64,162.0,77.0,6.0,365.6,135.0,124.0,4.0,324.17,88.0,-48.30900000000001,26.500000000000004,14.399999999999999,1.0,27.300000000000004,28.37,81.0425,28.37,197.53,28.627100000000002,29.6555,30.941,33.512,36.083,41.818000000000005,49.135,56.45199999999999,74.94999999999995,115.81000000000004,156.67000000000002,177.09999999999997,193.44399999999996,9.0,29.333333333333332,9.0,66.0,9.08,9.4,9.8,10.6,11.4,12.2,13.0,23.599999999999998,34.199999999999996,44.800000000000004,55.400000000000006,60.699999999999996,64.94,9.0,32.5,9.0,66.0,9.12,9.6,10.2,11.4,12.6,18.800000000000004,27.5,36.199999999999996,44.39999999999999,51.60000000000001,58.800000000000004,62.39999999999999,65.28,0.0,1.5,0.0,3.0,0.03,0.15000000000000002,0.30000000000000004,0.6000000000000001,0.8999999999999999,1.2000000000000002,1.5,1.7999999999999998,2.0999999999999996,2.4000000000000004,2.7,2.8499999999999996,2.9699999999999998,0.0,30.75,0.0,88.0,0.39,1.9500000000000002,3.9000000000000004,7.800000000000001,11.7,14.8,17.5,20.2,28.599999999999977,48.40000000000002,68.20000000000002,78.09999999999998,86.01999999999998,1,193,371.64,7,162,1
C00062,4.0,2.0,256.96,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,72,256.96,2,13,0
C00063,73.0,9.0,289.47,86.0,73.0,9.0,289.47,86.0,73.0,9.0,289.47,86.0,91.0,6.0,141.39,68.0,-1.9482857142857164,-0.8000000000000003,-0.9714285714285714,0.9999999999999998,14.628571428571423,3.28,23.565,3.28,43.77,3.9044999999999996,6.4025,9.524999999999999,15.77,16.13,16.49,23.665,30.84,31.04,31.24,37.505,40.6375,43.1435,2.0,13.6,13.0,27.0,2.44,4.2,6.4,10.8,13.0,13.0,13.0,13.0,13.0,15.800000000000002,21.400000000000002,24.199999999999996,26.439999999999998,2.0,13.0,13.0,27.0,2.4,4.0,6.0,10.0,11.5,13.0,13.0,13.0,13.0,13.0,20.0,23.5,26.300000000000004,0.0,2.5,0.0,5.0,0.05,0.25,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,4.75,4.95,0.0,35.333333333333336,0.0,68.0,0.65,3.25,6.5,13.0,19.5,26.0,32.5,39.0,52.5,66.0,67.0,67.5,67.9,1,92,289.47,9,86,1
