customer_id,signup_date,true_lifetime_days,termination_date,rfm_recency_all_time,rfm_frequency_all_time,rfm_monetary_all_time,tenure_all_time,rfm_recency_30d,rfm_frequency_30d,rfm_monetary_30d,tenure_30d,rfm_recency_60d,rfm_frequency_60d,rfm_monetary_60d,tenure_60d,rfm_recency_90d,rfm_frequency_90d,rfm_monetary_90d,tenure_90d,slope_amount,slope_days_since_previous_transaction,slope_days_until_next_transaction,slope_customer_transaction_order,slope_days_since_first_transaction,min_amount,mean_amount,mode_amount,max_amount,q1_amount,q5_amount,q10_amount,q20_amount,q30_amount,q40_amount,q50_amount,q60_amount,q70_amount,q80_amount,q90_amount,q95_amount,q99_amount,min_days_since_previous_transaction,mean_days_since_previous_transaction,mode_days_since_previous_transaction,max_days_since_previous_transaction,q1_days_since_previous_transaction,q5_days_since_previous_transaction,q10_days_since_previous_transaction,q20_days_since_previous_transaction,q30_days_since_previous_transaction,q40_days_since_previous_transaction,q50_days_since_previous_transaction,q60_days_since_previous_transaction,q70_days_since_previous_transaction,q80_days_since_previous_transaction,q90_days_since_previous_transaction,q95_days_since_previous_transaction,q99_days_since_previous_transaction,min_days_until_next_transaction,mean_days_until_next_transaction,mode_days_until_next_transaction,max_days_until_next_transaction,q1_days_until_next_transaction,q5_days_until_next_transaction,q10_days_until_next_transaction,q20_days_until_next_transaction,q30_days_until_next_transaction,q40_days_until_next_transaction,q50_days_until_next_transaction,q60_days_until_next_transaction,q70_days_until_next_transaction,q80_days_until_next_transaction,q90_days_until_next_transaction,q95_days_until_next_transaction,q99_days_until_next_transaction,min_customer_transaction_order,mean_customer_transaction_order,mode_customer_transaction_order,max_customer_transaction_order,q1_customer_transaction_order,q5_customer_transaction_order,q10_customer_transaction_order,q20_customer_transaction_order,q30_customer_transaction_order,q40_customer_transaction_order,q50_customer_transaction_order,q60_customer_transaction_order,q70_customer_transaction_order,q80_customer_transaction_order,q90_customer_transaction_order,q95_customer_transaction_order,q99_customer_transaction_order,min_days_since_first_transaction,mean_days_since_first_transaction,mode_days_since_first_transaction,max_days_since_first_transaction,q1_days_since_first_transaction,q5_days_since_first_transaction,q10_days_since_first_transaction,q20_days_since_first_transaction,q30_days_since_first_transaction,q40_days_since_first_transaction,q50_days_since_first_transaction,q60_days_since_first_transaction,q70_days_since_first_transaction,q80_days_since_first_transaction,q90_days_since_first_transaction,q95_days_since_first_transaction,q99_days_since_first_transaction
C02032,2025-10-14,103,2026-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C00916,2025-06-25,71,2025-09-04,37.0,9.0,202.61,56.0,37.0,9.0,202.61,56.0,69.0,6.0,154.11,24.0,93.0,1.0,24.98,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C02632,2025-05-14,360,2026-05-09,1.0,28.0,1117.24,136.0,30.0,25.0,1041.99,107.0,60.0,18.0,758.41,77.0,100.0,9.0,428.46000000000004,37.0,3.566333333333339,0.6785714285714286,1.433333333333333,0.9999999999999998,5.13333333333333,11.44,47.60666666666667,11.44,72.37,13.1592,20.036,28.632,35.996,41.964,48.114000000000004,49.17,49.722,57.486,63.234,65.858,69.114,71.7188,0.0,4.625,1.0,12.0,0.07,0.35000000000000003,0.7000000000000001,1.0,1.2000000000000002,2.6000000000000005,4.0,5.4,6.799999999999999,7.6000000000000005,9.2,10.599999999999998,11.719999999999999,0.0,6.222222222222222,1.0,19.0,0.08,0.4,0.8,1.0,1.7999999999999998,3.4000000000000004,5.0,6.6,7.6,9.600000000000001,13.400000000000002,16.199999999999996,18.439999999999998,0.0,4.0,0.0,8.0,0.08,0.4,0.8,1.6,2.4,3.2,4.0,4.8,5.6,6.4,7.2,7.6,7.92,0.0,15.333333333333334,0.0,37.0,0.0,0.0,0.0,0.6000000000000001,2.1999999999999997,6.400000000000002,16.0,21.599999999999998,26.0,28.4,30.6,33.8,36.36
C02337,2025-08-24,30,2025-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C02098,2025-04-17,30,2025-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C02437,2025-10-20,100,2026-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C00821,2025-04-20,66,2025-06-25,101.0,14.0,1217.23,62.0,101.0,14.0,1217.23,62.0,101.0,14.0,1217.23,62.0,101.0,14.0,1217.23,62.0,-2.872065934065932,0.23626373626373634,0.2362637362637363,1.0000000000000002,4.789010989010989,24.69,86.94500000000001,24.69,221.22,25.982200000000002,31.151000000000003,39.286,52.699999999999996,59.683,72.298,78.47,84.314,92.31499999999998,117.91600000000001,128.619,162.58349999999996,209.49269999999993,1.0,4.769230769230769,1.0,13.0,1.0,1.0,1.2000000000000002,2.0,2.5999999999999996,3.8000000000000007,4.0,5.0,5.399999999999999,6.600000000000001,8.600000000000001,10.599999999999994,12.519999999999996,1.0,4.769230769230769,1.0,13.0,1.0,1.0,1.2000000000000002,2.0,2.5999999999999996,3.8000000000000007,4.0,5.0,5.399999999999999,6.600000000000001,8.600000000000001,10.599999999999994,12.519999999999996,0.0,6.5,0.0,13.0,0.13,0.65,1.3,2.6,3.9,5.2,6.5,7.8,9.1,10.4,11.700000000000001,12.35,12.87,0.0,27.928571428571427,0.0,62.0,0.78,3.9000000000000004,6.6,9.2,14.5,16.8,24.5,31.4,38.3,50.4,53.800000000000004,57.449999999999996,61.089999999999996
C02469,2025-08-13,156,2026-01-16,19.0,3.0,65.1,20.0,39.0,1.0,9.41,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01000,2025-01-15,30,2025-02-14,233.0,12.0,826.01,25.0,233.0,12.0,826.01,25.0,233.0,12.0,826.01,25.0,233.0,12.0,826.01,25.0,0.06164335664335616,-0.07272727272727299,-0.07272727272727261,0.9999999999999999,2.2377622377622375,20.77,68.83416666666666,20.77,266.28,20.9878,21.858999999999998,23.266000000000002,29.348000000000003,35.601,41.870000000000005,54.845,63.12799999999999,65.401,82.41000000000001,89.19500000000001,169.03999999999985,246.83200000000008,0.0,2.272727272727273,0.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,6.0,7.600000000000001,0.0,2.272727272727273,0.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,6.0,7.600000000000001,0.0,5.5,0.0,11.0,0.11,0.55,1.1,2.2,3.3,4.4,5.5,6.6,7.699999999999999,8.8,9.9,10.45,10.89,0.0,13.166666666666666,0.0,25.0,0.0,0.0,0.8000000000000007,8.0,9.2,12.4,13.0,15.399999999999999,17.7,19.6,23.6,24.45,24.89
C01703,2025-08-14,301,2026-06-11,9.0,3.0,77.94,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C00018,2025-05-25,30,2025-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01777,2025-02-24,217,2025-09-29,9.0,27.0,888.5,198.0,33.0,21.0,714.84,174.0,64.0,18.0,644.32,143.0,114.0,15.0,524.66,93.0,-0.38417857142857137,0.09010989010989034,1.0821428571428573,0.9999999999999999,7.5249999999999995,6.89,34.977333333333334,6.89,70.23,7.2736,8.808,11.606000000000002,15.882000000000001,18.146,20.69,34.16,38.112,46.76199999999999,56.51000000000002,67.556,68.809,69.9458,0.0,6.642857142857143,1.0,17.0,0.13,0.65,1.0,1.0,1.0,5.0,5.5,6.0,9.299999999999999,12.8,14.700000000000001,15.7,16.74,0.0,9.333333333333334,1.0,47.0,0.14,0.7000000000000001,1.0,1.0,1.8000000000000007,5.0,6.0,7.200000000000001,11.399999999999997,14.200000000000001,16.2,25.999999999999968,42.79999999999998,0.0,7.0,0.0,14.0,0.14,0.7000000000000001,1.4000000000000001,2.8000000000000003,4.2,5.6000000000000005,7.0,8.4,9.799999999999999,11.200000000000001,12.6,13.299999999999999,13.86,0.0,45.13333333333333,93.0,93.0,0.14,0.7000000000000001,1.4000000000000001,13.200000000000003,23.8,31.6,38.0,57.0,63.99999999999999,80.00000000000001,92.6,93.0,93.0
C01208,2025-08-10,132,2025-12-20,3.0,9.0,362.94,37.0,39.0,2.0,45.86,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C02560,2025-09-19,75,2025-12-03,0.0,2.0,57.18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01936,2025-07-13,365,2026-07-13,14.0,7.0,345.07,64.0,31.0,5.0,244.52999999999997,47.0,60.0,2.0,136.49,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01718,2025-11-08,83,2026-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01427,2025-01-07,317,2025-11-20,26.0,7.0,80.55,223.0,31.0,6.0,65.27,218.0,112.0,3.0,27.56,137.0,112.0,3.0,27.56,137.0,-2.6350000000000016,34.99999999999999,8.5,1.0000000000000002,68.5,7.06,9.186666666666666,7.06,12.33,7.082199999999999,7.170999999999999,7.282,7.504,7.726,7.9479999999999995,8.17,9.001999999999999,9.834,10.666,11.498000000000001,11.914,12.2468,51.0,68.5,51.0,86.0,51.35,52.75,54.5,58.0,61.5,65.0,68.5,72.0,75.5,79.0,82.5,84.25,85.65,51.0,68.33333333333333,51.0,86.0,51.34,52.7,54.4,57.8,61.2,64.6,68.0,71.6,75.2,78.8,82.4,84.2,85.64,0.0,1.0,0.0,2.0,0.02,0.1,0.2,0.4,0.6,0.8,1.0,1.2,1.4,1.6,1.8,1.9,1.98,0.0,62.666666666666664,0.0,137.0,1.02,5.1000000000000005,10.200000000000001,20.400000000000002,30.599999999999998,40.800000000000004,51.0,68.19999999999999,85.39999999999999,102.60000000000001,119.80000000000001,128.39999999999998,135.28
C02241,2025-01-08,129,2025-05-17,148.0,4.0,71.37,97.0,148.0,4.0,71.37,97.0,148.0,4.0,71.37,97.0,148.0,4.0,71.37,97.0,-1.443000000000003,-27.000000000000014,-26.999999999999996,1.0,31.000000000000004,13.74,17.8425,13.74,22.37,13.8291,14.185500000000001,14.631,15.522,16.413,17.078,17.630000000000003,18.182000000000002,18.932,20.078000000000003,21.224,21.797,22.2554,12.0,32.333333333333336,12.0,66.0,12.14,12.7,13.4,14.8,16.2,17.6,19.0,28.4,37.8,47.2,56.6,61.3,65.06,12.0,32.333333333333336,12.0,66.0,12.14,12.7,13.4,14.8,16.2,17.6,19.0,28.4,37.8,47.2,56.6,61.3,65.06,0.0,1.5,0.0,3.0,0.03,0.15000000000000002,0.30000000000000004,0.6000000000000001,0.8999999999999999,1.2000000000000002,1.5,1.7999999999999998,2.0999999999999996,2.4000000000000004,2.7,2.8499999999999996,2.9699999999999998,0.0,62.0,0.0,97.0,1.98,9.900000000000002,19.800000000000004,39.60000000000001,59.39999999999999,69.8,75.5,81.2,86.19999999999999,89.80000000000001,93.4,95.19999999999999,96.64
C02310,2025-08-12,200,2026-02-28,1.0,5.0,358.62,47.0,45.0,2.0,127.38,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01357,2025-05-29,75,2025-08-12,55.0,6.0,562.61,68.0,55.0,6.0,562.61,68.0,75.0,5.0,537.38,48.0,96.0,3.0,444.22,27.0,16.005000000000045,-16.999999999999982,-7.499999999999999,1.0000000000000002,13.500000000000004,109.08,148.07333333333335,109.08,194.05,109.7202,112.281,115.482,121.884,128.286,134.68800000000002,141.09,151.68200000000002,162.274,172.866,183.45800000000003,188.75400000000002,192.9908,5.0,13.5,5.0,22.0,5.17,5.85,6.7,8.4,10.1,11.8,13.5,15.2,16.9,18.6,20.3,21.15,21.83,5.0,11.333333333333334,5.0,22.0,5.04,5.2,5.4,5.8,6.2,6.6,7.0,10.0,12.999999999999998,16.0,19.0,20.5,21.7,0.0,1.0,0.0,2.0,0.02,0.1,0.2,0.4,0.6,0.8,1.0,1.2,1.4,1.6,1.8,1.9,1.98,0.0,16.333333333333332,0.0,27.0,0.44,2.2,4.4,8.8,13.2,17.6,22.0,23.0,24.0,25.0,26.0,26.5,26.9
C02057,2025-09-17,66,2025-11-22,1.0,2.0,57.79,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C00360,2025-05-31,66,2025-08-05,67.0,1.0,6.64,0.0,67.0,1.0,6.64,0.0,67.0,1.0,6.64,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C02270,2025-09-08,230,2026-04-26,2.0,4.0,522.4200000000001,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C02084,2025-06-22,33,2025-07-25,79.0,3.0,193.91,15.0,79.0,3.0,193.91,15.0,79.0,3.0,193.91,15.0,94.0,1.0,87.83,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01564,2025-05-25,296,2026-03-17,4.0,9.0,490.11,125.0,54.0,8.0,481.4,75.0,64.0,6.0,302.32,65.0,105.0,2.0,92.18,24.0,-48.44,,-4.000000000000001,0.9999999999999998,23.999999999999996,21.87,46.09,21.87,70.31,22.354400000000002,24.292,26.714000000000002,31.558,36.402,41.246,46.09,50.934,55.778,60.62200000000001,65.46600000000001,67.888,69.82560000000001,,,,,,,,,,,,,,,,,,20.0,22.0,20.0,24.0,20.04,20.2,20.4,20.8,21.2,21.6,22.0,22.4,22.8,23.2,23.6,23.8,23.96,0.0,0.5,0.0,1.0,0.01,0.05,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.95,0.99,0.0,12.0,0.0,24.0,0.24,1.2000000000000002,2.4000000000000004,4.800000000000001,7.199999999999999,9.600000000000001,12.0,14.399999999999999,16.799999999999997,19.200000000000003,21.6,22.799999999999997,23.759999999999998
C00344,2025-11-20,276,2026-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C00986,2025-06-07,249,2026-02-11,15.0,8.0,298.23,79.0,31.0,6.0,185.53,63.0,75.0,3.0,100.74999999999999,19.0,94.0,1.0,4.24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01260,2025-02-24,365,2026-02-24,16.0,33.0,878.07,195.0,39.0,28.0,723.45,172.0,63.0,23.0,615.42,148.0,93.0,19.0,526.9300000000001,118.0,-0.46252631578947434,0.5386996904024769,0.5754385964912282,1.0000000000000002,6.785964912280704,4.67,27.733157894736838,4.67,88.36,5.3468,8.054,9.414,10.76,16.052,17.412,19.58,28.748,31.464,35.086,53.89599999999999,68.41599999999995,84.3712,0.0,6.555555555555555,1.0,19.0,0.17,0.8500000000000001,1.0,1.8000000000000007,3.0999999999999996,4.800000000000001,5.5,7.0,7.0,10.600000000000001,13.200000000000003,16.449999999999996,18.489999999999995,0.0,6.947368421052632,1.0,19.0,0.18,0.9,1.0,2.2,3.3999999999999995,5.0,6.0,7.0,8.799999999999999,11.4,14.399999999999999,16.299999999999994,18.46,0.0,9.0,0.0,18.0,0.18,0.9,1.8,3.6,5.3999999999999995,7.2,9.0,10.799999999999999,12.6,14.4,16.2,17.099999999999998,17.82,0.0,45.26315789473684,3.0,118.0,0.54,2.7,3.0,4.6,12.399999999999999,25.8,34.0,59.19999999999998,73.0,83.8,93.19999999999999,103.59999999999997,115.12
C01713,2025-05-29,114,2025-09-20,37.0,7.0,358.02,65.0,37.0,7.0,358.02,65.0,60.0,5.0,288.06,42.0,102.0,1.0,101.94,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01720,2025-04-04,365,2026-04-04,5.0,34.0,1648.95,173.0,32.0,29.0,1340.65,146.0,64.0,23.0,944.8100000000001,114.0,91.0,16.0,616.62,87.0,0.938029411764707,0.09642857142857104,0.039705882352941056,1.0,5.007352941176471,2.53,38.53875000000001,2.53,106.92,3.6265,8.0125,10.675,13.16,20.595,24.67,32.28,38.6,49.365,56.52,74.195,95.4375,104.62349999999999,0.0,5.8,1.0,16.0,0.14,0.7000000000000001,1.0,1.0,1.2000000000000002,2.6000000000000005,5.0,5.4,8.399999999999997,10.200000000000001,13.999999999999998,16.0,16.0,0.0,5.6875,1.0,16.0,0.15,0.75,1.0,1.0,1.5,3.0,4.5,5.0,7.5,10.0,13.5,16.0,16.0,0.0,7.5,0.0,15.0,0.15,0.75,1.5,3.0,4.5,6.0,7.5,9.0,10.5,12.0,13.5,14.25,14.85,0.0,41.8125,47.0,87.0,0.8999999999999999,4.5,14.0,23.0,29.5,32.0,43.5,47.0,47.5,59.0,76.0,79.5,85.5
C02646,2025-04-29,223,2025-12-08,13.0,4.0,123.75999999999999,101.0,49.0,3.0,97.37,65.0,84.0,2.0,69.3,30.0,114.0,1.0,6.76,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C02886,2025-06-25,86,2025-09-19,34.0,2.0,167.76999999999998,28.0,34.0,2.0,167.76999999999998,28.0,62.0,1.0,131.66,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01575,2025-09-15,179,2026-03-13,2.0,3.0,133.32,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C00085,2025-01-10,184,2025-07-13,100.0,2.0,88.09,162.0,100.0,2.0,88.09,162.0,100.0,2.0,88.09,162.0,100.0,2.0,88.09,162.0,29.42999999999999,,,0.9999999999999998,161.99999999999997,29.33,44.045,29.33,58.76,29.624299999999998,30.801499999999997,32.272999999999996,35.216,38.159,41.102,44.045,46.988,49.931,52.874,55.817,57.2885,58.4657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.5,0.0,1.0,0.01,0.05,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.95,0.99,0.0,81.0,0.0,162.0,1.62,8.1,16.2,32.4,48.6,64.8,81.0,97.2,113.39999999999999,129.60000000000002,145.8,153.9,160.38
C02063,2025-09-09,110,2025-12-28,8.0,2.0,36.42,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C00668,2025-04-30,74,2025-07-13,85.0,9.0,99.92999999999999,64.0,85.0,9.0,99.92999999999999,64.0,85.0,9.0,99.92999999999999,64.0,98.0,6.0,68.81,51.0,-0.9174285714285717,-4.500000000000002,-2.5999999999999996,0.9999999999999998,11.085714285714284,3.28,11.468333333333334,3.28,34.5,3.3569999999999998,3.665,4.05,4.82,6.32,7.82,8.004999999999999,8.19,9.195,10.2,22.35,28.425,33.285000000000004,1.0,10.2,1.0,30.0,1.0,1.0,1.0,1.0,2.5999999999999996,5.800000000000001,9.0,9.4,9.8,14.000000000000004,22.0,25.999999999999996,29.2,1.0,10.166666666666666,1.0,30.0,1.0,1.0,1.0,1.0,5.0,9.0,9.5,10.0,10.0,10.0,20.0,25.0,29.000000000000004,0.0,2.5,0.0,5.0,0.05,0.25,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,4.75,4.95,0.0,33.0,0.0,51.0,0.45,2.25,4.5,9.0,24.0,39.0,44.0,49.0,49.5,50.0,50.5,50.75,50.95
C01014,2025-07-20,145,2025-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C00128,2025-04-25,152,2025-09-24,12.0,24.0,872.11,138.0,43.0,20.0,753.78,107.0,65.0,16.0,499.01,85.0,92.0,10.0,283.89,58.0,0.05812121212121223,0.6,0.5757575757575758,1.0,6.545454545454545,7.55,28.389,7.55,48.64,8.1449,10.5245,13.499,14.600000000000001,16.999,22.522000000000002,29.845,35.256,37.914,40.972,44.482,46.561,48.2242,0.0,6.444444444444445,4.0,13.0,0.24,1.2000000000000002,2.4000000000000004,3.6,4.0,4.2,5.0,7.3999999999999995,9.2,10.4,11.4,12.2,12.84,0.0,6.7,4.0,13.0,0.27,1.35,2.7,3.8,4.0,4.6,6.5,8.399999999999999,9.3,10.2,11.2,12.099999999999998,12.82,0.0,4.5,0.0,9.0,0.09,0.45,0.9,1.8,2.6999999999999997,3.6,4.5,5.3999999999999995,6.3,7.2,8.1,8.549999999999999,8.91,0.0,25.4,18.0,58.0,0.36,1.8,3.6,6.4,14.699999999999998,18.0,20.0,25.999999999999993,35.9,46.0,50.8,54.39999999999999,57.28
C01873,2025-02-05,47,2025-03-24,199.0,3.0,99.66,33.0,199.0,3.0,99.66,33.0,199.0,3.0,99.66,33.0,199.0,3.0,99.66,33.0,21.205000000000005,28.999999999999986,28.999999999999993,1.0000000000000002,16.500000000000007,9.59,33.22,9.59,66.24,9.8748,11.014,12.437999999999999,15.286,18.134,20.982,23.83,32.312,40.794,49.275999999999996,57.757999999999996,61.998999999999995,65.39179999999999,2.0,16.5,2.0,31.0,2.29,3.45,4.9,7.800000000000001,10.7,13.600000000000001,16.5,19.4,22.299999999999997,25.200000000000003,28.1,29.549999999999997,30.71,2.0,16.5,2.0,31.0,2.29,3.45,4.9,7.800000000000001,10.7,13.600000000000001,16.5,19.4,22.299999999999997,25.200000000000003,28.1,29.549999999999997,30.71,0.0,1.0,0.0,2.0,0.02,0.1,0.2,0.4,0.6,0.8,1.0,1.2,1.4,1.6,1.8,1.9,1.98,0.0,11.666666666666666,0.0,33.0,0.04,0.2,0.4,0.8,1.2,1.6,2.0,8.2,14.399999999999997,20.6,26.8,29.9,32.38
C01146,2025-01-16,185,2025-07-20,77.0,18.0,1038.68,181.0,77.0,18.0,1038.68,181.0,77.0,18.0,1038.68,181.0,94.0,16.0,922.41,164.0,-2.0402794117647063,0.20714285714285652,0.08382352941176484,1.0,11.01764705882353,12.76,57.650625,12.76,105.98,14.326,20.59,27.02,36.67,40.635000000000005,48.7,50.345,52.14,77.94999999999999,84.97,94.64500000000001,99.14,104.612,1.0,10.933333333333334,4.0,34.0,1.1400000000000001,1.7000000000000002,2.4000000000000004,3.8000000000000003,4.4,7.200000000000001,8.0,10.4,13.399999999999997,16.400000000000006,22.0,25.599999999999987,32.31999999999999,1.0,10.6875,4.0,34.0,1.15,1.75,2.5,4.0,5.0,7.0,8.0,10.0,12.5,15.0,22.0,25.0,32.199999999999996,0.0,7.5,0.0,15.0,0.15,0.75,1.5,3.0,4.5,6.0,7.5,9.0,10.5,12.0,13.5,14.25,14.85,0.0,78.375,0.0,164.0,3.3,16.5,26.0,33.0,37.0,55.0,63.0,81.0,108.5,148.0,152.0,156.5,162.5
C00891,2025-01-02,195,2025-07-16,83.0,52.0,3086.3,189.0,83.0,52.0,3086.3,189.0,83.0,52.0,3086.3,189.0,92.0,50.0,3032.93,180.0,-0.15318367346938805,0.003979591836734694,0.016278511404561852,1.0000000000000007,4.066410564225692,7.29,60.65860000000001,7.29,159.01,9.6175,17.01,19.825000000000003,25.8,38.51,46.078,56.515,64.628,73.877,90.57400000000001,114.352,119.48399999999998,147.09809999999993,0.0,3.673469387755102,1.0,21.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,5.400000000000006,7.200000000000003,11.599999999999994,17.159999999999968,0.0,3.78,1.0,21.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,3.3999999999999986,4.299999999999997,6.0,8.100000000000001,11.549999999999997,17.079999999999984,0.0,24.5,0.0,49.0,0.49,2.45,4.9,9.8,14.7,19.6,24.5,29.4,34.3,39.2,44.1,46.55,48.51,0.0,89.22,13.0,180.0,0.49,2.45,8.700000000000001,21.000000000000004,45.89999999999999,66.80000000000001,104.5,116.6,123.3,155.8,164.70000000000002,177.1,179.51
C02471,2025-09-08,119,2026-01-05,5.0,3.0,87.57,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C00307,2025-10-27,241,2026-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
